,fold,origin,horizon,family,MASE,MAE,RMSE,BIC,LB_min,order,seasonal_order,trend,seasonal,seasonal_periods,season_length,decomposition_type
165,1,2024-07-16,42,Theta,7.1229950961995225,90.56378936767578,92.07672882080078,,,,,,,,7,none
166,1,2024-07-16,42,Theta,7.1229950961995225,90.56378936767578,92.07672882080078,,,,,,,,7,log-additive
167,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,30,additive
168,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,30,mmultiplicative
169,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,30,none
170,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,30,log-additive
171,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,90,additive
172,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,90,mmultiplicative
173,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,90,none
174,1,2024-07-16,42,Theta,1.7709999084472656,22.516996383666992,25.98628044128418,,,,,,,,90,log-additive
175,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,1,additive
176,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,1,mmultiplicative
177,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,1,none
178,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,1,log-additive
179,2,2024-08-27,42,Theta,0.9980498081113911,12.907551765441895,15.473759651184082,,,,,,,,7,additive
180,2,2024-08-27,42,Theta,1.0292345604288236,13.310857772827148,16.062698364257812,,,,,,,,7,mmultiplicative
181,2,2024-08-27,42,Theta,3.979415250834483,51.46487808227539,53.21072006225586,,,,,,,,7,none
182,2,2024-08-27,42,Theta,3.979415250834483,51.46487808227539,53.21072006225586,,,,,,,,7,log-additive
183,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,30,additive
184,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,30,mmultiplicative
185,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,30,none
186,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,30,log-additive
187,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,90,additive
188,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,90,mmultiplicative
189,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,90,none
190,2,2024-08-27,42,Theta,0.996573754092277,12.888463020324707,15.4729642868042,,,,,,,,90,log-additive
191,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,1,additive
192,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,1,mmultiplicative
193,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,1,none
194,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,1,log-additive
195,3,2024-10-08,42,Theta,1.1384041357619559,15.063526153564453,18.306974411010742,,,,,,,,7,additive
196,3,2024-10-08,42,Theta,1.0894896060670758,14.416281700134277,17.658447265625,,,,,,,,7,mmultiplicative
197,3,2024-10-08,42,Theta,10.309166541466347,136.41236877441406,137.52621459960938,,,,,,,,7,none
198,3,2024-10-08,42,Theta,10.309166541466347,136.41236877441406,137.52621459960938,,,,,,,,7,log-additive
199,3,2024-10-08,42,Theta,1.2422069664533428,16.43705940246582,20.226594924926758,,,,,,,,30,additive
200,3,2024-10-08,42,Theta,1.112507499663936,14.720858573913574,18.018098831176758,,,,,,,,30,mmultiplicative
201,3,2024-10-08,42,Theta,2.6651504798027723,35.265655517578125,37.903411865234375,,,,,,,,30,none
202,3,2024-10-08,42,Theta,2.6651504798027723,35.265655517578125,37.903411865234375,,,,,,,,30,log-additive
203,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,90,additive
204,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,90,mmultiplicative
205,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,90,none
206,3,2024-10-08,42,Theta,1.1261926634698851,14.901942253112793,18.239036560058594,,,,,,,,90,log-additive
